sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Agent 3;Utility 1;Utility 2;Utility 3;Disc. Util. 1;Disc. Util. 2;Disc. Util. 3;Perceived. Util. 1;Perceived. Util. 2;Perceived. Util. 3;Profile 1;Profile 2;Profile 3
1.111;114;;180rounds;Yes;No;3;0.55083;0.84736;0.06841;0.25419;2.17228;ExampleAgent@55;YXAgent@56;ParsCat@57;0.5508333333333333;0.847362004934721;0.7740854844859772;0.5508333333333333;0.847362004934721;0.7740854844859772;0.5508333333333333;0.847362004934721;0.7740854844859772;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.384;170;;180rounds;Yes;No;3;0.62667;0.86811;0.00000;0.24562;2.31099;ParsCat@58;YXAgent@59;ParsCat@60;0.6266666666666667;0.8162157250865434;0.8681093397144823;0.6266666666666667;0.8162157250865434;0.8681093397144823;0.6266666666666667;0.8162157250865434;0.8681093397144823;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.328;181;;180rounds;No;No;1;0.00000;0.00000;1.16612;1.41191;0.00000;YXAgent@61;YXAgent@62;ParsCat@63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.760;93;;180rounds;Yes;No;3;0.60417;0.80810;0.10769;0.37935;2.01986;ExampleAgent@64;ExampleAgent@65;YXAgent@66;0.6041666666666666;0.6075930759375595;0.8080980836413969;0.6041666666666666;0.6075930759375595;0.8080980836413969;0.6041666666666666;0.6075930759375595;0.8080980836413969;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.751;104;;180rounds;Yes;No;3;0.56231;0.88106;0.00000;0.40144;2.21086;ParsCat@67;ExampleAgent@68;YXAgent@69;0.7675000000000002;0.5623055845931992;0.8810592017696237;0.7675000000000002;0.5623055845931992;0.8810592017696237;0.7675000000000002;0.5623055845931992;0.8810592017696237;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.694;181;;180rounds;No;No;1;0.00000;0.00000;1.16612;1.41191;0.00000;YXAgent@70;ExampleAgent@71;YXAgent@72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.939;101;;180rounds;Yes;No;3;0.61417;0.87971;0.00000;0.26841;2.29362;ExampleAgent@73;ParsCat@74;YXAgent@75;0.6141666666666666;0.7997389865312883;0.8797126830260701;0.6141666666666666;0.7997389865312883;0.8797126830260701;0.6141666666666666;0.7997389865312883;0.8797126830260701;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.417;175;;180rounds;Yes;No;3;0.58411;0.89888;0.00000;0.39461;2.20298;ParsCat@76;ParsCat@77;YXAgent@78;0.7200000000000001;0.5841091575650422;0.8988752544326777;0.7200000000000001;0.5841091575650422;0.8988752544326777;0.7200000000000001;0.5841091575650422;0.8988752544326777;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.399;181;;180rounds;No;No;1;0.00000;0.00000;1.16612;1.41191;0.00000;YXAgent@79;ParsCat@80;YXAgent@81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.546;116;;180rounds;Yes;No;3;0.62667;0.86811;0.00000;0.24562;2.31099;ExampleAgent@82;YXAgent@83;YXAgent@84;0.6266666666666667;0.8162157250865434;0.8681093397144823;0.6266666666666667;0.8162157250865434;0.8681093397144823;0.6266666666666667;0.8162157250865434;0.8681093397144823;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.356;181;;180rounds;No;No;1;0.00000;0.00000;1.16612;1.41191;0.00000;ParsCat@85;YXAgent@86;YXAgent@87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.364;181;;180rounds;No;No;1;0.00000;0.00000;1.16612;1.41191;0.00000;YXAgent@88;YXAgent@89;YXAgent@90;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
1.069;98;;180rounds;Yes;No;3;0.45366;0.89583;0.02371;0.48975;2.02198;ExampleAgent@91;ExampleAgent@92;ExampleAgent@93;0.8958333333333334;0.4536614957639661;0.6724889880668964;0.8958333333333334;0.4536614957639661;0.6724889880668964;0.8958333333333334;0.4536614957639661;0.6724889880668964;party1_utility.xml;party2_utility.xml;party3_utility.xml
1.188;93;;180rounds;Yes;No;3;0.39653;0.92750;0.00000;0.55089;2.05216;ParsCat@94;ExampleAgent@95;ExampleAgent@96;0.9275000000000001;0.3965308216477582;0.7281254771748016;0.9275000000000001;0.3965308216477582;0.7281254771748016;0.9275000000000001;0.3965308216477582;0.7281254771748016;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.769;93;;180rounds;Yes;No;3;0.57342;0.83417;0.05323;0.35887;2.14085;YXAgent@97;ExampleAgent@98;ExampleAgent@99;0.8341666666666667;0.5734183159771595;0.7332626182042643;0.8341666666666667;0.5734183159771595;0.7332626182042643;0.8341666666666667;0.5734183159771595;0.7332626182042643;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.823;97;;180rounds;Yes;No;3;0.73750;0.78219;0.08083;0.15584;2.26188;ExampleAgent@100;ParsCat@101;ExampleAgent@102;0.7375;0.7821864194095596;0.7421954378465287;0.7375;0.7821864194095596;0.7421954378465287;0.7375;0.7821864194095596;0.7421954378465287;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.705;169;;180rounds;Yes;No;3;0.62363;0.95971;0.00000;0.12474;2.29251;ParsCat@103;ParsCat@104;ExampleAgent@105;0.7091666666666667;0.9597117522430285;0.6236327494661357;0.7091666666666667;0.9597117522430285;0.6236327494661357;0.7091666666666667;0.9597117522430285;0.6236327494661357;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.581;109;;180rounds;Yes;No;3;0.70401;0.84001;0.00000;0.10301;2.37986;YXAgent@106;ParsCat@107;ExampleAgent@108;0.8358333333333332;0.8400142500258816;0.7040114379358235;0.8358333333333332;0.8400142500258816;0.7040114379358235;0.8358333333333332;0.8400142500258816;0.7040114379358235;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.791;95;;180rounds;Yes;No;3;0.71766;0.92857;0.00000;0.00000;2.43122;ExampleAgent@109;YXAgent@110;ExampleAgent@111;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.7849999999999999;0.9285654723948509;0.7176566046946408;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.735;102;;180rounds;Yes;No;3;0.59838;0.88764;0.02371;0.12672;2.25852;ParsCat@112;YXAgent@113;ExampleAgent@114;0.7725;0.8876372684293143;0.5983842393957307;0.7725;0.8876372684293143;0.5983842393957307;0.7725;0.8876372684293143;0.5983842393957307;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.569;120;;180rounds;Yes;No;3;0.69241;0.85649;0.00000;0.09921;2.39723;YXAgent@115;YXAgent@116;ExampleAgent@117;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.8483333333333334;0.8564909885811369;0.6924080946242358;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.782;95;;180rounds;Yes;No;3;0.55736;0.91046;0.07809;0.44667;2.09615;ExampleAgent@118;ExampleAgent@119;ParsCat@120;0.6283333333333334;0.5573574222429706;0.9104611402533741;0.6283333333333334;0.5573574222429706;0.9104611402533741;0.6283333333333334;0.5573574222429706;0.9104611402533741;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.585;118;;180rounds;Yes;No;3;0.53478;0.77667;0.08978;0.39804;2.08647;ParsCat@121;ExampleAgent@122;ParsCat@123;0.7766666666666667;0.5347752841171446;0.7750322451147272;0.7766666666666667;0.5347752841171446;0.7750322451147272;0.7766666666666667;0.5347752841171446;0.7750322451147272;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.534;105;;180rounds;Yes;No;3;0.57034;0.84410;0.00000;0.38165;2.23610;YXAgent@124;ExampleAgent@125;ParsCat@126;0.8216666666666667;0.5703375117397745;0.8440980351908535;0.8216666666666667;0.5703375117397745;0.8440980351908535;0.8216666666666667;0.5703375117397745;0.8440980351908535;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.553;101;;180rounds;Yes;No;3;0.62667;0.87606;0.00000;0.17999;2.28799;ExampleAgent@127;ParsCat@128;ParsCat@129;0.6266666666666667;0.8760644761951166;0.7852600005799877;0.6266666666666667;0.8760644761951166;0.7852600005799877;0.6266666666666667;0.8760644761951166;0.7852600005799877;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.890;171;;180rounds;Yes;No;3;0.59500;0.96396;0.05472;0.22500;2.16142;ParsCat@130;ParsCat@131;ParsCat@132;0.595;0.9639627580931429;0.6024549465664614;0.595;0.9639627580931429;0.6024549465664614;0.595;0.9639627580931429;0.6024549465664614;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.380;170;;180rounds;Yes;No;3;0.64394;0.80250;0.00000;0.29124;2.22330;YXAgent@133;ParsCat@134;ParsCat@135;0.8024999999999999;0.6439449244112376;0.7768582027713605;0.8024999999999999;0.6439449244112376;0.7768582027713605;0.8024999999999999;0.6439449244112376;0.7768582027713605;party1_utility.xml;party2_utility.xml;party3_utility.xml
1.017;108;;180rounds;Yes;No;3;0.57917;0.82357;0.06602;0.26225;2.20805;ExampleAgent@136;YXAgent@137;ParsCat@138;0.5791666666666667;0.8053139386006218;0.8235692080568474;0.5791666666666667;0.8053139386006218;0.8235692080568474;0.5791666666666667;0.8053139386006218;0.8235692080568474;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.377;172;;180rounds;Yes;No;3;0.66167;0.81333;0.09043;0.17141;2.16278;ParsCat@139;YXAgent@140;ParsCat@141;0.6616666666666666;0.8133326992577372;0.6877817820705584;0.6616666666666666;0.8133326992577372;0.6877817820705584;0.6616666666666666;0.8133326992577372;0.6877817820705584;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.330;181;;180rounds;No;No;2;0.00000;0.00000;1.16612;1.41191;0.00000;YXAgent@142;YXAgent@143;ParsCat@144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.864;96;;180rounds;Yes;No;3;0.45281;0.86327;0.12520;0.57421;1.81442;ExampleAgent@145;ExampleAgent@146;YXAgent@147;0.4983333333333333;0.45281472871027034;0.8632741979875149;0.4983333333333333;0.45281472871027034;0.8632741979875149;0.4983333333333333;0.45281472871027034;0.8632741979875149;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.599;144;;180rounds;Yes;No;3;0.68069;0.87556;0.00000;0.30030;2.27958;ParsCat@148;ExampleAgent@149;YXAgent@150;0.7233333333333333;0.6806923070805868;0.8755592546127247;0.7233333333333333;0.6806923070805868;0.8755592546127247;0.7233333333333333;0.6806923070805868;0.8755592546127247;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.628;181;;180rounds;No;No;1;0.00000;0.00000;1.16612;1.41191;0.00000;YXAgent@151;ExampleAgent@152;YXAgent@153;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.552;109;;180rounds;Yes;No;3;0.61417;0.87971;0.00000;0.26841;2.29362;ExampleAgent@154;ParsCat@155;YXAgent@156;0.6141666666666666;0.7997389865312883;0.8797126830260701;0.6141666666666666;0.7997389865312883;0.8797126830260701;0.6141666666666666;0.7997389865312883;0.8797126830260701;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.531;172;;180rounds;Yes;No;3;0.61520;0.91144;0.03450;0.39445;2.17081;ParsCat@157;ParsCat@158;YXAgent@159;0.6441666666666667;0.6151982371216707;0.9114448528694914;0.6441666666666667;0.6151982371216707;0.9114448528694914;0.6441666666666667;0.6151982371216707;0.9114448528694914;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.369;181;;180rounds;No;No;1;0.00000;0.00000;1.16612;1.41191;0.00000;YXAgent@160;ParsCat@161;YXAgent@162;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.509;95;;180rounds;Yes;No;3;0.69000;0.85225;0.00000;0.18084;2.39353;ExampleAgent@163;YXAgent@164;YXAgent@165;0.69;0.8522529669934003;0.8512769996675457;0.69;0.8522529669934003;0.8512769996675457;0.69;0.8522529669934003;0.8512769996675457;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.456;171;;180rounds;Yes;No;3;0.67750;0.86288;0.00000;0.20312;2.37616;ParsCat@166;YXAgent@167;YXAgent@168;0.6775;0.8357762284381451;0.8628803429791334;0.6775;0.8357762284381451;0.8628803429791334;0.6775;0.8357762284381451;0.8628803429791334;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.319;181;;180rounds;No;No;1;0.00000;0.00000;1.16612;1.41191;0.00000;YXAgent@169;YXAgent@170;YXAgent@171;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
1.040;94;;180rounds;Yes;No;3;0.48970;0.76917;0.10372;0.43916;1.97344;ExampleAgent@172;ExampleAgent@173;ExampleAgent@174;0.7691666666666667;0.48969873767082306;0.714569838184238;0.7691666666666667;0.48969873767082306;0.714569838184238;0.7691666666666667;0.48969873767082306;0.714569838184238;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.802;96;;180rounds;Yes;No;3;0.70219;0.81000;0.04831;0.19989;2.24303;ParsCat@175;ExampleAgent@176;ExampleAgent@177;0.81;0.7308446097317887;0.7021854802791903;0.81;0.7308446097317887;0.7021854802791903;0.81;0.7308446097317887;0.7021854802791903;party1_utility.xml;party2_utility.xml;party3_utility.xml
1.273;97;;180rounds;Yes;No;3;0.21529;0.94000;0.00000;0.72993;1.87568;YXAgent@178;ExampleAgent@179;ExampleAgent@180;0.9400000000000001;0.21528669753995108;0.7203899149670763;0.9400000000000001;0.21528669753995108;0.7203899149670763;0.9400000000000001;0.21528669753995108;0.7203899149670763;party1_utility.xml;party2_utility.xml;party3_utility.xml
1.488;96;;180rounds;Yes;No;3;0.71419;0.78952;0.09357;0.15148;2.22871;ExampleAgent@181;ParsCat@182;ExampleAgent@183;0.7250000000000001;0.7895211900560208;0.7141885817055816;0.7250000000000001;0.7895211900560208;0.7141885817055816;0.7250000000000001;0.7895211900560208;0.7141885817055816;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.891;142;;180rounds;Yes;No;3;0.75837;0.80821;0.00000;0.19343;2.36742;ParsCat@184;ParsCat@185;ExampleAgent@186;0.8008333333333335;0.7583749102078432;0.8082124369340867;0.8008333333333335;0.7583749102078432;0.8082124369340867;0.8008333333333335;0.7583749102078432;0.8082124369340867;party1_utility.xml;party2_utility.xml;party3_utility.xml
1.316;156;;180rounds;Yes;No;3;0.69241;0.85649;0.00000;0.09921;2.39723;YXAgent@187;ParsCat@188;ExampleAgent@189;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.8483333333333334;0.8564909885811369;0.6924080946242358;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.944;96;;180rounds;Yes;No;3;0.61417;0.83514;0.07069;0.19509;2.15490;ExampleAgent@190;YXAgent@191;ExampleAgent@192;0.6141666666666666;0.8351362722295801;0.7055978347336124;0.6141666666666666;0.8351362722295801;0.7055978347336124;0.6141666666666666;0.8351362722295801;0.7055978347336124;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.949;146;;180rounds;Yes;No;3;0.70401;0.84001;0.00000;0.10301;2.37986;ParsCat@193;YXAgent@194;ExampleAgent@195;0.8358333333333332;0.8400142500258816;0.7040114379358235;0.8358333333333332;0.8400142500258816;0.7040114379358235;0.8358333333333332;0.8400142500258816;0.7040114379358235;party1_utility.xml;party2_utility.xml;party3_utility.xml
1.058;162;;180rounds;Yes;No;3;0.69241;0.85649;0.00000;0.09921;2.39723;YXAgent@196;YXAgent@197;ExampleAgent@198;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.8483333333333334;0.8564909885811369;0.6924080946242358;0.8483333333333334;0.8564909885811369;0.6924080946242358;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.888;94;;180rounds;Yes;No;3;0.49083;0.80257;0.17420;0.47578;1.85780;ExampleAgent@199;ExampleAgent@200;ParsCat@201;0.49083333333333334;0.5643950103479363;0.8025691518875891;0.49083333333333334;0.5643950103479363;0.8025691518875891;0.49083333333333334;0.5643950103479363;0.8025691518875891;party1_utility.xml;party2_utility.xml;party3_utility.xml
