1,1,0.0055248618784530384,RandomParty@6,(Offer  bid:Bid[Pie: a210])
1,2,0.0055248618784530384,RandomParty2@7,(Offer  bid:Bid[Pie: a644])
1,3,0.0055248618784530384,BoulwareNegotiationParty@8,(Offer  bid:Bid[Pie: a0])
1,4,0.0055248618784530384,ConcederNegotiationParty@9,(Offer  bid:Bid[Pie: a0])
2,1,0.011049723756906077,RandomParty@6,(Offer  bid:Bid[Pie: a891])
2,2,0.011049723756906077,RandomParty2@7,(Offer  bid:Bid[Pie: a639])
2,3,0.011049723756906077,BoulwareNegotiationParty@8,(Offer  bid:Bid[Pie: a0])
2,4,0.011049723756906077,ConcederNegotiationParty@9,(Accept  bid:Bid[Pie: a0])
3,1,0.016574585635359115,RandomParty@6,(Offer  bid:Bid[Pie: a957])
3,2,0.016574585635359115,RandomParty2@7,(Offer  bid:Bid[Pie: a640])
3,3,0.016574585635359115,BoulwareNegotiationParty@8,(Offer  bid:Bid[Pie: a0])
3,4,0.016574585635359115,ConcederNegotiationParty@9,(Accept  bid:Bid[Pie: a0])
4,1,0.022099447513812154,RandomParty@6,(Offer  bid:Bid[Pie: a507])
4,2,0.022099447513812154,RandomParty2@7,(Offer  bid:Bid[Pie: a800])
4,3,0.022099447513812154,BoulwareNegotiationParty@8,(Offer  bid:Bid[Pie: a0])
4,4,0.022099447513812154,ConcederNegotiationParty@9,(Accept  bid:Bid[Pie: a0])
5,1,0.027624309392265192,RandomParty@6,(Offer  bid:Bid[Pie: a617])
5,2,0.027624309392265192,RandomParty2@7,(Offer  bid:Bid[Pie: a848])
5,3,0.027624309392265192,BoulwareNegotiationParty@8,(Offer  bid:Bid[Pie: a0])
5,4,0.027624309392265192,ConcederNegotiationParty@9,(Accept  bid:Bid[Pie: a0])
6,1,0.03314917127071823,RandomParty@6,(Offer  bid:Bid[Pie: a419])
6,2,0.03314917127071823,RandomParty2@7,(Offer  bid:Bid[Pie: a651])
6,3,0.03314917127071823,BoulwareNegotiationParty@8,(Offer  bid:Bid[Pie: a0])
6,4,0.03314917127071823,ConcederNegotiationParty@9,(Accept  bid:Bid[Pie: a0])
7,1,0.03867403314917127,RandomParty@6,(Offer  bid:Bid[Pie: a134])
7,2,0.03867403314917127,RandomParty2@7,(Offer  bid:Bid[Pie: a447])
7,3,0.03867403314917127,BoulwareNegotiationParty@8,(Offer  bid:Bid[Pie: a0])
7,4,0.03867403314917127,ConcederNegotiationParty@9,(Accept  bid:Bid[Pie: a0])
8,1,0.04419889502762431,RandomParty@6,(Offer  bid:Bid[Pie: a281])
8,2,0.04419889502762431,RandomParty2@7,(Offer  bid:Bid[Pie: a658])
8,3,0.04419889502762431,BoulwareNegotiationParty@8,(Offer  bid:Bid[Pie: a0])
8,4,0.04419889502762431,ConcederNegotiationParty@9,(Accept  bid:Bid[Pie: a0])
9,1,0.049723756906077346,RandomParty@6,(Offer  bid:Bid[Pie: a651])
9,2,0.049723756906077346,RandomParty2@7,(Offer  bid:Bid[Pie: a544])
9,3,0.049723756906077346,BoulwareNegotiationParty@8,(Offer  bid:Bid[Pie: a0])
9,4,0.049723756906077346,ConcederNegotiationParty@9,(Accept  bid:Bid[Pie: a0])
10,1,0.055248618784530384,RandomParty@6,(Offer  bid:Bid[Pie: a309])
10,2,0.055248618784530384,RandomParty2@7,(Offer  bid:Bid[Pie: a790])
10,3,0.055248618784530384,BoulwareNegotiationParty@8,(Offer  bid:Bid[Pie: a0])
10,4,0.055248618784530384,ConcederNegotiationParty@9,(Accept  bid:Bid[Pie: a0])
11,1,0.06077348066298342,RandomParty@6,(Offer  bid:Bid[Pie: a940])
11,2,0.06077348066298342,RandomParty2@7,(Offer  bid:Bid[Pie: a667])
11,3,0.06077348066298342,BoulwareNegotiationParty@8,(Offer  bid:Bid[Pie: a0])
11,4,0.06077348066298342,ConcederNegotiationParty@9,(Accept  bid:Bid[Pie: a0])
12,1,0.06629834254143646,RandomParty@6,(Offer  bid:Bid[Pie: a728])
12,2,0.06629834254143646,RandomParty2@7,(Offer  bid:Bid[Pie: a43])
12,3,0.06629834254143646,BoulwareNegotiationParty@8,(Offer  bid:Bid[Pie: a0])
12,4,0.06629834254143646,ConcederNegotiationParty@9,(Accept  bid:Bid[Pie: a0])
13,1,0.0718232044198895,RandomParty@6,(Offer  bid:Bid[Pie: a628])
13,2,0.0718232044198895,RandomParty2@7,(Offer  bid:Bid[Pie: a765])
13,3,0.0718232044198895,BoulwareNegotiationParty@8,(Offer  bid:Bid[Pie: a0])
